  901  02:59:36.1  -25:16:27  0.18000  8.70000E-02
  914  03:01:37.7  -28:05:30  0.27900  -0.43700
  921  03:05:10.6  38:50:25  0.13000  -0.10600
  937  03:09:04.0  49:36:48  1.2630  -9.10000E-02
  941  03:09:29.8  44:51:26  0.17700  -0.15700
  951  03:11:37.8  19:43:36  0.15200  -1.10000E-02
  962  03:12:46.4  -01:11:46  0.19600  -6.70000E-02
  963  03:12:04.3  -28:59:13  0.33900  0.64000
  992  03:18:22.4  00:55:49  0.25200  -5.20000E-02
  993  03:18:02.8  -28:47:49  0.18500  -1.50000E-02
  996  03:19:21.7  03:22:13  0.27100  9.20000E-02
  997  03:18:41.2  -18:33:35  0.13600  -5.30000E-02
  1001  03:21:52.6  49:04:15  0.19100  -7.00000E-02
  1006  03:17:46.2  -62:34:31  1.3390  0.64800
  1008  03:19:55.7  -43:04:11  3.0430  0.72500
  1010  03:18:12.9  -62:30:23  1.3360  0.64500
  1025  03:15:57.6  -77:23:18  0.10900  6.10000E-02
  1083  03:29:22.7  -62:56:15  0.38300  0.37200
  1107  04:10:01.5  86:37:34  0.13900  -8.40000E-02
  1132  03:43:47.2  19:39:54  0.11600  -5.40000E-02
  1175  03:44:12.0  -64:48:25  0.31300  7.60000E-02
  1179  03:47:20.1  -29:54:07  0.18200  -6.90000E-02
  1201  03:53:10.0  17:19:37  0.14200  -3.00000E-02
  1233  03:59:40.7  10:19:51  0.17000  4.00000E-03
  1238  04:00:48.8  18:11:38  0.13200  -2.80000E-02
  1249  04:02:36.7  00:16:08  0.14900  -0.25100
  1254  04:03:56.6  08:11:50  0.16900  2.30000E-02
  1257  04:04:09.9  02:49:37  0.14700  -0.12500
  1262  04:05:20.2  22:00:32  0.16900  -0.13600
  1275  04:05:37.4  -27:39:06  0.20500  9.40000E-02
  1278  04:08:36.6  38:02:23  0.16700  -0.20200
  1279  04:07:42.0  15:09:46  0.13200  -2.40000E-02
  1283  04:09:10.0  19:36:33  0.10400  -3.30000E-02
  1292  04:11:20.3  05:31:23  0.14900  5.00000E-03
  1294  04:07:21.6  -64:13:21  0.21300  0.32400
  1302  04:10:50.6  -41:59:37  0.19600  6.30000E-02
  1319  04:15:46.3  15:24:02  0.11600  -2.90000E-02
  1338  04:16:01.6  -51:29:12  0.10600  0.18200
  1346  04:19:47.6  15:37:39  0.11500  -2.50000E-02
  1351  04:19:57.7  14:02:07  0.11600  -2.10000E-02
  1354  04:20:25.1  18:44:33  0.10800  -4.30000E-02
  1356  04:20:36.3  15:05:43  0.10800  -2.40000E-02
  1358  04:20:52.8  13:51:51  0.11300  -2.50000E-02
  1362  04:20:38.7  -06:14:44  0.10300  -4.40000E-02
  1368  04:22:03.5  14:04:38  0.11300  -2.60000E-02
  1373  04:22:56.1  17:32:33  0.10700  -3.00000E-02
  1376  04:23:25.0  16:46:38  0.10400  -2.80000E-02
  1380  04:24:05.8  17:26:38  0.11000  -3.80000E-02
  1385  04:24:57.1  19:02:30  0.10500  -4.40000E-02
  1388  04:25:25.0  22:11:59  0.10900  -5.40000E-02
  1389  04:25:29.4  17:55:41  0.10800  -2.80000E-02
  1391  04:25:37.3  15:56:27  0.10700  -2.80000E-02
  1392  04:26:18.5  22:48:49  0.10700  -4.60000E-02
  1394  04:26:20.8  15:37:06  0.11200  -2.30000E-02
  1408  04:28:23.4  14:44:27  0.10800  -2.40000E-02
  1409  04:28:37.0  19:10:49  0.10700  -3.80000E-02
  1411  04:28:34.5  15:57:44  0.10300  -2.70000E-02
  1412  04:28:39.7  15:52:15  0.10300  -2.50000E-02
  1414  04:28:50.2  13:02:51  0.10500  -1.60000E-02
  1422  04:30:08.6  15:38:17  0.10200  -2.40000E-02
  1427  04:30:33.7  16:11:38  0.10700  -2.70000E-02
  1428  04:30:38.9  15:41:31  0.10300  -2.30000E-02
  1430  04:30:37.3  13:43:28  0.10600  -2.30000E-02
  1432  04:31:51.8  15:51:06  0.10100  -2.70000E-02
  1436  04:32:04.8  05:24:36  0.11400  9.00000E-03
  1444  04:33:50.9  14:50:40  0.10300  -2.70000E-02
  1459  04:36:29.2  23:20:27  0.11200  -5.50000E-02
  1473  04:38:09.5  12:30:39  0.10300  -1.30000E-02
  1487  04:39:19.7  -14:21:33  0.12200  -0.12700
  1489  04:41:50.3  38:16:49  0.24100  -9.30000E-02
  1507  04:44:25.8  11:08:46  0.10000  -1.50000E-02
  1532  04:47:36.3  -16:56:04  0.13300  0.17000
  1536  04:48:36.3  -05:40:26  0.30500  -0.24300
  1543  04:49:50.4  06:57:41  0.46600  1.20000E-02
  1597  04:54:53.0  -58:32:50  0.10100  7.70000E-02
  1614  05:00:49.0  -05:45:12  0.55100  -1.0940
  1652  05:04:24.4  -35:29:00  0.12900  -5.10000E-02
  1656  05:07:27.0  18:38:42  0.53700  1.60000E-02
  1665  05:07:25.0  -12:29:26  0.14000  -8.00000E-02
  1729  05:19:08.5  40:05:57  0.51900  -0.66400
  1747  05:18:50.4  -18:07:48  0.38100  5.80000E-02
  1780  05:24:25.4  17:23:00  0.24600  -9.00000E-03
  1828  05:32:33.8  57:13:16  0.11300  -0.22200
  1953  05:31:52.9  -76:20:28  0.11100  0.28300
  2003  05:50:56.4  51:30:53  0.16700  -3.00000E-02
  2022  05:37:09.8  -80:28:09  0.30500  1.0540
  2035  05:51:19.3  -20:52:45  0.22700  -0.64900
  2067  05:56:03.5  13:55:31  0.38400  -0.46700
  2076  05:56:49.5  11:31:16  0.10600  -5.80000E-02
  2086  05:56:14.3  -22:50:25  0.11900  2.10000E-02
  2102  05:54:06.1  -63:05:24  0.13800  0.53700
  2119  06:03:18.0  42:54:42  0.11200  -0.14100
  2254  06:17:03.5  -22:42:54  0.11900  -0.25100
  2261  06:10:14.4  -74:45:11  0.11800  -0.21300
  2290  06:20:06.1  -48:44:28  0.23100  -0.27100
  2313  06:25:16.4  00:56:46  0.22400  -0.22500
  2339  06:28:56.6  26:58:04  0.11600  -6.70000E-02
  2400  06:31:18.3  -51:49:34  0.10500  9.40000E-02
  2447  06:37:47.6  -32:20:23  0.10500  6.80000E-02
  2576  06:53:33.9  -28:32:23  0.27400  -0.43800
  2643  07:03:30.4  29:20:14  0.15300  -0.82600
  2748  07:13:32.4  -44:38:23  0.11400  0.33000
  2788  07:19:28.1  -16:23:42  0.15700  -0.13200
  2849  07:29:56.0  49:40:21  0.11400  -8.00000E-02
  2852  07:29:06.7  31:47:04  0.15500  0.17500
  3002  07:43:41.9  -40:56:02  0.13300  -0.17500
  3138  07:57:46.9  -60:18:12  0.51700  0.11400
  3259  08:18:23.9  -12:37:55  0.26700  -0.97900
  3318  08:18:31.6  -76:55:11  0.11000  0.10800
  3578  08:58:43.9  -16:07:58  0.24600  0.21200
  3665  09:14:21.9  02:18:51  0.12900  -0.31000
  3749  09:27:18.4  -22:20:38  0.18000  -0.16100
  3757  09:31:31.7  63:03:43  0.10900  2.80000E-02
  3759  09:29:08.9  -02:46:08  0.13000  -1.50000E-02
  3790  09:31:32.9  -35:42:54  0.14300  -0.17700
  3881  09:48:35.4  46:01:16  0.22400  -9.20000E-02
  4057  10:19:58.3  19:50:30  0.30600  -0.14700
  4058  10:19:58.6  19:50:26  0.31200  -0.16900
  4158  10:36:32.4  -12:13:49  0.26800  -0.67300
  4265  10:55:42.4  00:44:13  0.10600  0.00000E+00
  4357  11:14:06.5  20:31:25  0.14200  -0.13000
  4363  11:16:04.0  52:46:23  0.16200  5.70000E-02
  4399  11:23:55.5  10:31:45  0.16800  -7.50000E-02
  4461  11:36:02.8  69:19:22  0.11100  -0.12700
  4509  11:42:55.4  -79:18:23  0.13200  -8.00000E-03
  4540  11:50:41.7  01:45:53  0.74300  -0.27100
  4550  11:52:58.8  37:43:07  4.0030  -5.8130
  4587  12:00:44.5  -10:26:46  0.12600  -0.47600
  4600  12:03:39.6  -42:26:03  0.33100  -0.11400
  4609  12:05:15.1  76:54:21  0.14700  -9.10000E-02
  4660  12:15:25.6  57:01:57  0.10400  9.00000E-03
  4683  12:16:51.4  86:26:10  0.21000  -3.00000E-03
  4849  12:46:22.5  09:32:24  0.27700  -0.44600
  4867  12:48:39.4  60:19:12  0.10500  1.00000E-03
  4873  12:50:17.4  22:51:48  0.10900  -6.90000E-02
  4905  12:54:01.7  55:57:35  0.11200  -6.00000E-03
  4923  13:02:16.2  -71:32:56  0.25600  -2.10000E-02
  4931  13:00:43.8  56:21:59  0.11400  -9.00000E-03
  4935  13:03:46.1  -20:34:59  0.14200  1.80000E-02
  5001  13:15:58.8  -19:56:35  0.30600  -0.11600
  5050  13:24:33.2  -05:09:50  0.15900  -3.00000E-02
