!$Name$$$bin?$$$$$RA$$$$$$Declination$$Period (s)$pdot$$$$$$$Dist (Kpc)$$$Age (yr)$
! note that if column labels are required, their specification must occur on
! the first line of the file.
!
!  ** TEST.DAT **
! an example data file for PONGO
1900+05  20    285.06       5.8669     .74657      0.12896E-13   4.3000      0.91724E+06 
1900+06  20    285.08       6.1903     .67350      0.00000E+00   14.000      0.00000E+00 
1900-06  20    285.25      -6.6083     .43188      0.34000E-14   6.4000      0.20126E+07 
1901+10  20    285.42       10.000     1.8566      0.00000E+00   4.1000      0.00000E+00 
1902-01  20    285.72      -1.0189     .64318      0.30560E-14   7.2000      0.33346E+07 
1903+07  20    285.78       7.0833     .64804      0.00000E+00   8.8000      0.00000E+00 
1904+06  20    286.04       6.6167     .26727      0.00000E+00   12.000      0.00000E+00 
1904+12  20    286.20       12.700     .82710      0.00000E+00   8.4000      0.00000E+00 
1905+39   3    286.48       39.955     1.2358      0.53000E-15   1.0000      0.36942E+08 
1906+09  20    286.65       9.1893     .83027      0.98000E-16   6.2000      0.13423E+09 
1907+00  20    286.76      0.51000E-01   1.0169      0.55151E-14   3.6000      0.29215E+07 
1907+02  20    286.78       2.8323     .98983      0.27643E-14   5.4000      0.56733E+07 
1907+03  20    286.92       3.8917     2.3303      0.45300E-14   2.3000      0.81503E+07 
1907+10  20    286.86       10.952     .28364      0.26364E-14   4.0000      0.17046E+07 
1907+12  20    286.97       12.445     1.4417      0.82450E-14   8.5000      0.27705E+07 
1907-03  20    286.97      -3.2474     .50460      0.21890E-14   6.8000      0.36523E+07 
1910+10  20    287.62       10.500     .40934      0.00000E+00   3.4000      0.00000E+00 
1910+20  20    287.64       20.991     2.2330      0.10182E-13   2.9000      0.34747E+07 
1911+09  20    287.87       9.5000     1.2420      0.00000E+00   4.0000      0.00000E+00 
1911+11  20    287.95       11.281     .60100      0.65550E-15   2.0000      0.14527E+08 
1911+13  20    287.78       13.928     .52147      0.80520E-15   4.2000      0.10261E+08 
1911-04   3    287.81      -4.7666     .82593      0.40696E-14   3.0000      0.32156E+07 
1913+10  20    288.28       10.074     .40453      0.15244E-13   6.5000      0.42045E+06 
1913+16   9    288.30       16.019     .59030E-01  0.86400E-17   5.2000      0.10825E+09 
1913+167 20    288.27       16.697     1.6162      0.40800E-15   1.9000      0.62764E+08 
1914+09  20    288.54       9.7674     .27025      0.25182E-14   1.6000      0.17003E+07 
1914+13  20    288.67       13.124     .28184      0.36172E-14   6.1000      0.12345E+07 
1915+13  20    288.84       13.808     .19463      0.72029E-14   2.4000      0.42812E+06 
1915+22  20    288.90       22.317     .42591      0.00000E+00   4.1000      0.00000E+00 
1916+14  20    289.03       14.656     1.1809      0.21140E-12  0.76000       88505.     
1917+00   3    289.32      0.26759     1.2723      0.76764E-14   3.0000      0.26259E+07 
1918+19  20    289.72       19.717     .82103      0.89520E-15   5.0000      0.14531E+08 
1918+26  20    289.65       26.749     .78552      0.35100E-16  0.80000      0.35458E+09 
1919+14  20    289.78       14.226     .61818      0.56120E-14   2.2000      0.17453E+07 
1919+20  20    289.92       20.000     .76068      0.00000E+00   2.1000      0.00000E+00 
1919+21  20    289.90       21.788     1.3373      0.13481E-14  0.33000      0.15717E+08 
1920+20  20    290.03       20.204     1.1728      0.00000E+00   6.7000      0.00000E+00 
1920+21  20    290.18       21.081     1.0779      0.81899E-14   7.3000      0.20853E+07 
1921+17  20    290.27       17.000     .54721      0.00000E+00   3.7000      0.00000E+00 
1922+20  20    290.62       20.568     .23779      0.20900E-14   7.0000      0.18027E+07 
1923+04  20    290.98       4.4243     1.0741      0.24650E-14   3.4000      0.69037E+07 
1924+14  20    291.16       14.480     1.3249      0.22300E-15   5.8000      0.94135E+08 
1924+16  20    291.13       16.708     .57981      0.18004E-13   4.2000      0.51027E+06 
1924+19  20    291.07       19.333     1.3460      0.00000E+00   14.000      0.00000E+00 
1925+18  20    291.25       18.833     .48276      0.00000E+00   7.3000      0.00000E+00 
1925+188 20    291.36       18.833     .29831      0.00000E+00   2.4000      0.00000E+00 
1925+22  20    291.25       22.480     1.4311      0.77100E-15   6.0000      0.29408E+08 
1926+18  20    291.74       18.664     1.2205      0.00000E+00   2.8000      0.00000E+00 
1927+13  20    291.92       13.165     .76003      0.36610E-14   6.6000      0.32893E+07 
1929+10  16    292.47       10.884     .22652      0.11568E-14  0.75000E-01  0.31026E+07 
1929+15  20    292.37       15.500     .31435      0.00000E+00   3.4000      0.00000E+00 
1929+20  20    292.49       20.238     .26821      0.41790E-14   5.7000      0.10169E+07 
1930+13  20    292.74       13.000     .92832      0.00000E+00   5.4000      0.00000E+00 
1930+22  20    292.55       22.255     .14443      0.57780E-13   6.6000       39604.     
1931+24  20    292.75       24.250     .81368      0.00000E+00   2.7000      0.00000E+00 
1933+15  20    293.44       15.498     .96734      0.40390E-14   5.3000      0.37946E+07 
1933+16  20    293.38       16.166     .35874      0.60035E-14   6.0000      0.94675E+06 
1933+17  20    293.33       17.667     .65441      0.00000E+00   6.3000      0.00000E+00 
1935+25  20    293.76       25.621     .20098      0.15550E-14   1.8000      0.20478E+07 
1937+21   3    294.37       21.467     .15578E-02  0.10000E-18   5.0000      0.24682E+09 
1937+24  20    294.28       24.717     .64528      0.00000E+00   2.8000      0.00000E+00 
1937-26  20    294.49      -26.148     .40286      0.96000E-15   1.8000      0.66488E+07 
1939+17  20    294.95       17.667     .69626      0.00000E+00   5.7000      0.00000E+00 
1940-12  20    295.16      -12.748     .97243      0.16590E-14   1.0000      0.92870E+07 
1941-17  20    295.30      -17.957     .84116      0.98000E-15   2.0000      0.13599E+08 
1942+17  20    295.56       17.833     1.9969      0.00000E+00   5.3000      0.00000E+00 
1942-00  20    295.72     -0.80489     1.0456      0.53600E-15   2.0000      0.30909E+08 
1943+18  20    295.86       18.467     1.0687      0.00000E+00   7.3000      0.00000E+00 
1943-29  20    295.93      -29.351     .95945      0.17000E-14   1.6000      0.89421E+07 
1944+17  16    296.16       17.971     .44062      0.24040E-16  0.43000      0.29040E+09 
1944+22  20    296.07       22.626     1.3344      0.88900E-15   3.9000      0.23783E+08 
1946+35   3    296.64       35.544     .71731      0.70521E-14   4.6000      0.16116E+07 
1946-25  20    296.60      -25.538     .95762      0.34000E-14  0.79000      0.44625E+07 
1949+14  20    297.43       14.050     .27504      0.00000E+00   2.0000      0.00000E+00 
1951+32  20    297.76       32.747     .39530E-01  0.59200E-14   1.3000      0.10580E+06 
1952+29  16    298.09       29.256     .42668      0.20100E-17  0.20000      0.33633E+10 
1953+29   9    298.36       29.012     .61332E-02  0.30000E-19   2.7000      0.32391E+10 
1953+50   3    298.49       50.865     .51894      0.13660E-14   1.1000      0.60191E+07 
1957+20   9    299.29       20.667     .16074E-02  0.00000E+00  0.83000      0.00000E+00 
2000+32  20    300.07       32.133     .69673      0.00000E+00   3.7000      0.00000E+00 
2000+40  20    300.25       40.707     .90507      0.17440E-14   4.6000      0.82224E+07 
2002+31  20    300.72       31.476     2.1112      0.74571E-13   8.0000      0.44857E+06 
2003-08  20    300.89      -8.2600     .58087      0.40000E-16  0.90000      0.23008E+09 
2011+38  20    302.84       38.611     .23019      0.88548E-14   8.6000      0.41188E+06 
2016+28  16    304.00       28.508     .55795      0.14936E-15   1.3000      0.59187E+08 
2020+28  16    305.14       28.745     .34340      0.18955E-14   1.3000      0.28704E+07 
2021+51  16    305.36       51.752     .52920      0.30518E-14  0.68000      0.27474E+07 
2022+50  20    305.56       50.464     .37262      0.25148E-14   1.0000      0.23476E+07 
2025+21  20    306.26       21.583     .39817      0.00000E+00   3.5000      0.00000E+00 
2027+37  20    306.88       37.568     1.2168      0.12299E-13   5.4000      0.15675E+07 
2028+22  20    307.12       22.304     .63051      0.88380E-15   2.6000      0.11303E+08 
2034+19  20    308.75       19.540     2.0744      0.20400E-14   1.2000      0.16111E+08 
2035+36  20    308.88       36.181     .61871      0.45420E-14   2.9000      0.21583E+07 
2036+53  20    309.16       53.144     1.4246      0.10600E-14   6.2000      0.21293E+08 
2043-04   3    310.84      -4.5403     1.5469      0.14760E-14   1.3000      0.16606E+08 
2044+15   3    311.08       15.492     1.1383      0.18500E-15   1.4000      0.97487E+08 
2045+56  20    311.38       56.959     .47673      0.11125E-13   3.7000      0.67895E+06 
2045-16  20    311.45      -16.465     1.9616      0.10961E-13  0.38000      0.28354E+07 
2048-72  20    312.17      -72.201     .34134      0.19600E-15  0.64000      0.27593E+08 
2053+21  20    313.35       21.966     .81518      0.13390E-14   1.3000      0.96458E+07 
2053+36   3    313.39       36.314     .22151      0.36480E-15   3.4000      0.96206E+07 
2106+44  20    316.63       44.494     .41487      0.86300E-16   4.6000      0.76167E+08 
2110+27   3    317.73       27.694     1.2029      0.26226E-14  0.82000      0.72668E+07 
2111+46  20    317.91       46.528     1.0147      0.71950E-15   4.3000      0.22344E+08 
2113+14   3    318.46       14.030     .44015      0.29000E-15   2.1000      0.24048E+08 
2122+13  20    320.60       13.906     .69405      0.76910E-15   1.1000      0.14298E+08 
2123-67  20    320.83      -67.025     .32577      0.22600E-15   1.3000      0.22839E+08 
2127+11  20    321.89       11.947     .11066      0.00000E+00   2.2000      0.00000E+00 
2148+52  20    327.21       52.563     .33220      0.10109E-13   4.3000      0.52067E+06 
2148+63   3    327.15       63.261     .38014      0.16810E-15   5.0000      0.35830E+08 
2151-56  20    327.89      -56.936     1.3737      0.42300E-14  0.50000      0.51452E+07 
2152-31  20    328.08      -31.552     1.0300      0.12350E-14  0.52000      0.13214E+08 
2154+40   3    328.74       40.057     1.5253      0.34170E-14   2.6000      0.70724E+07 
2210+29  20    332.53       29.304     1.0046      0.49480E-15   2.8000      0.32168E+08 
2217+47  16    334.44       47.663     .53847      0.27642E-14   1.5000      0.30864E+07 
2224+65   3    336.07       65.337     .68253      0.96710E-14   1.1000      0.11182E+07 
2227+61  20    336.99       61.837     .44305      0.22532E-14   4.5000      0.31155E+07 
2241+69  20    340.35       69.585     1.6645      0.48210E-14   1.4000      0.54703E+07 
2255+58  20    343.98       58.886     .36824      0.57501E-14   4.4000      0.10147E+07 
2303+30  16    345.89       30.730     1.5759      0.28957E-14   1.9000      0.86227E+07 
2303+46   9    345.91       46.859     1.0664      0.56930E-15   2.3000      0.29678E+08 
2306+55   3    346.51       55.522     .47507      0.20200E-15   1.5000      0.37262E+08 
2310+42  20    347.70       42.615     .34943      0.11550E-15  0.56000      0.47935E+08 
2315+21  20    348.87       21.557     1.4447      0.10500E-14  0.75000      0.21799E+08 
2319+60  20    349.92       60.134     2.2565      0.70370E-14   2.8000      0.50805E+07 
2321-61  20    350.39      -61.176     2.3475      0.26000E-14  0.58000      0.14305E+08 
2323+63  20    350.50       63.008     1.4363      0.28900E-14   7.4000      0.78744E+07 
2324+60  20    351.11       60.931     .23365      0.30900E-15   3.2000      0.11981E+08 
2327-20  20    351.96      -20.368     1.6436      0.46340E-14  0.29000      0.56197E+07 
2334+61  20    353.69       61.574     .49524      0.19191E-12   1.5000       40887.     
2351+61   3    357.89       61.652     .94478      0.16226E-13   2.5000      0.92254E+06 
