*
*                   G 4 7 M 1 8
*
*   Table file for flux standard G47M18 based on data from
*   Oke, J.B., 1974. Astrophys. J. Supp. Ser. 27, 21.
*   Adapted from SPICA .OKE file of the same or similar name.
*
*   These data are directly measured fluxes and should be used according
*   This file is designed for use with the Figaro routine GSPIKE.
*
SET .Z.UNITS = "mjy"
SET .Z.LABEL = "Flux"
SET .TABLE.BANDWIDTH =  40
SET .TABLE.LAMBDA_DOUBLE =  6000
*
  3340        3.565
  3380        3.698
  3420        3.631
  3460        3.597
  3500        3.698
  3540        3.565
  3580        3.373
  3620        3.499
  3660        3.631
  3700        3.732
  3740        3.664
  3780        3.467
  3820        3.404
  3860        3.631
  3900        3.565
  3940        3.565
  3980        3.565
  4020        3.499
  4060        3.664
  4100        3.908
  4140        3.873
  4180        3.873
  4220        3.698
  4260        3.532
  4300        3.631
  4340        3.597
  4380        3.499
  4420        3.837
  4460        3.565
  4500        3.565
  4540        3.499
  4580        3.133
  4620        2.858
  4660        2.630
  4700        2.679
  4740        3.281
  4780        3.251
  4820        3.565
  4860        3.698
  4900        3.499
  4940        3.221
  4980        3.436
  5020        3.133
  5060        2.780
  5100        2.965
  5140        2.965
  5180        3.532
  5220        3.565
  5260        3.499
  5300        3.565
  5340        3.404
  5380        3.192
  5420        3.192
  5460        3.076
  5500        3.162
  5540        3.076
  5580        3.020
  5620        3.311
  5660        3.373
  5700        3.404
  5740        3.373
  5780        3.404
  5820        3.373
  5860        3.192
  5900        3.076
  6000        3.076
  6080        3.281
  6160        3.373
  6240        3.436
  6320        3.311
  6400        3.162
  6480        3.162
  6560        2.965
  6640        2.911
  6720        2.938
  6800        2.965
  6880        2.858
  6960        2.938
  7040        2.780
  7120        2.291
  7200        2.655
  7280        2.729
  7360        2.729
  7440        2.754
  7520        2.805
  7600        2.606
  7680        2.559
  7760        2.729
  7840        2.559
  7920        2.606
  8000        2.535
  8080        2.512
  8160        2.489
  8240        2.831
  8320        2.312
  8400        2.606
  8480        2.399
  8560        2.606
  8640        2.333
  8720        2.443
  8800        2.421
  8880        2.582
  8960        2.109
  9040        2.128
  9120        1.995
  9200        2.188
  9280        2.312
